species,haul_id,stratum,lat,long,depth,year,wtcpue
squid,2.00303E+11,35.5-183,34.02416667,-118.6272222,27.4,2003,0.209937478
squid,2.00303E+11,35.5-183,33.41805556,-118.5338889,103.9,2003,1.685281033
squid,2.00303E+11,35.5-549,33.06305556,-117.3725,264.1,2003,0.023456004
squid,2.00303E+11,35.5-183,32.82888889,-117.3563889,101.2,2003,10.16570513
squid,2.00303E+11,43.5-183,41.60388889,-124.2947222,62.1,2003,0.54677254
squid,2.00303E+11,43.5-183,41.47027778,-124.3163889,83.3,2003,0.69109985
squid,2.00303E+11,43.5-183,40.99083333,-124.3072222,103.7,2003,0.10999922
squid,2.00303E+11,40.5-183,39.54833333,-123.8563889,101.9,2003,0.006112398
squid,2.00303E+11,40.5-183,37.66666667,-122.8269444,60.7,2003,0.330847018
squid,2.00303E+11,40.5-183,37.45638889,-122.9263889,168.9,2003,0.125468781
squid,2.00303E+11,40.5-183,37.26083333,-122.5861111,93.4,2003,0.132339742
squid,2.00303E+11,40.5-183,37.16111111,-122.4377778,61,2003,1.668084981
squid,2.00303E+11,40.5-183,35.9675,-121.5372222,131.6,2003,10.30127154
squid,2.00303E+11,35.5-183,35.14472222,-120.9133333,161.4,2003,0.291605531
squid,2.00303E+11,35.5-183,34.87138889,-120.825,139.7,2003,0.454503984
squid,2.00303E+11,35.5-183,34.73472222,-120.6822222,47.2,2003,1.814959858
squid,2.00303E+11,35.5-183,34.43972222,-120.5005556,74.2,2003,0.00230443
squid,2.00303E+11,35.5-549,34.21361111,-120.5008333,203.2,2003,0.050067616
squid,2.00303E+11,35.5-183,34.12611111,-119.26,26.4,2003,1.382639924
squid,2.00303E+11,35.5-183,33.83833333,-118.4427778,81,2003,0.081968027
squid,2.00303E+11,35.5-183,33.28972222,-118.3461111,90.4,2003,0.181690939
squid,2.00303E+11,35.5-183,32.87555556,-118.5494444,127.9,2003,1.14830355
squid,2.00303E+11,35.5-183,32.77277778,-118.4572222,116.8,2003,20.33017851
squid,2.00303E+11,35.5-183,32.78833333,-118.4038889,78.4,2003,0.667172254
squid,2.00303E+11,35.5-183,32.9175,-117.2986111,85.2,2003,7.277298605
squid,2.00303E+11,43.5-183,41.56972222,-124.3127778,71.9,2003,0.915913898
squid,2.00303E+11,43.5-183,41.40083333,-124.3972222,112.2,2003,0.005307458
squid,2.00303E+11,43.5-183,41.29944444,-124.255,81.5,2003,0.402505082
squid,2.00303E+11,43.5-183,40.80666667,-124.3516667,67.5,2003,24.86559239
squid,2.00303E+11,40.5-183,38.90361111,-123.8094444,106.5,2003,0.028479209
squid,2.00303E+11,40.5-183,38.77777778,-123.8166667,146.4,2003,0.053985763
squid,2.00303E+11,40.5-183,37.94138889,-123.1322222,92.7,2003,0.162009964
squid,2.00303E+11,40.5-183,37.49694444,-122.6758333,64.3,2003,0.448854768
squid,2.00303E+11,40.5-183,37.36638889,-122.8691667,168.1,2003,0.149579896
squid,2.00303E+11,40.5-549,37.07194444,-122.6894444,336.7,2003,0.006005436
squid,2.00303E+11,40.5-183,37.21111111,-122.5602778,90.7,2003,0.055850799
squid,2.00303E+11,40.5-183,37.09861111,-122.4775,94.8,2003,0.058200274
squid,2.00303E+11,40.5-183,36.22083333,-121.8213889,77.1,2003,13.6682969
squid,2.00303E+11,40.5-549,35.59972222,-121.3297222,257.6,2003,0.041576663
squid,2.00303E+11,35.5-549,35.38944444,-121.1752778,344.5,2003,0.043437692
squid,2.00303E+11,35.5-183,35.4075,-121.0191667,104.8,2003,1.334962001
squid,2.00303E+11,35.5-549,35.12555556,-121.115,542.5,2003,0.028849078
squid,2.00303E+11,35.5-183,34.82777778,-120.7219444,61,2003,1.154562969
squid,2.00303E+11,35.5-183,34.68083333,-120.8458333,169,2003,0.675187661
squid,2.00303E+11,35.5-183,34.66888889,-120.7913889,97.4,2003,2.510982473
squid,2.00303E+11,35.5-549,34.42416667,-120.5983333,238.7,2003,0.755274199
squid,2.00303E+11,35.5-183,34.43138889,-120.2611111,79.6,2003,16.37848482
squid,2.00303E+11,35.5-549,34.27805556,-120.1736111,517.3,2003,0.056167236
squid,2.00303E+11,35.5-183,34.20861111,-119.4883333,85.7,2003,0.312641741
squid,2.00303E+11,35.5-183,34.27361111,-119.4875,63.5,2003,0.131825982
squid,2.00303E+11,35.5-183,34.02888889,-119.0097222,89.7,2003,53.85360216
squid,2.00303E+11,35.5-183,33.84472222,-118.5822222,148.8,2003,5.276557089
squid,2.00303E+11,35.5-549,32.77777778,-118.3694444,218.9,2003,0.040539517
squid,2.00303E+11,35.5-183,33.38888889,-118.4902778,61.9,2003,0.074986192
squid,2.00303E+11,35.5-183,32.99722222,-117.3025,43,2003,1.14531702
squid,2.00303E+11,35.5-549,32.61694444,-117.3533333,189.6,2003,40.17936462
squid,2.00303E+11,43.5-183,41.36388889,-124.1902778,60.4,2003,0.015599804
squid,2.00303E+11,40.5-183,39.17083333,-123.7911111,73.3,2003,0.039719711
squid,2.00303E+11,40.5-183,37.795,-122.8822222,58.4,2003,0.75449251
squid,2.00303E+11,40.5-183,37.53861111,-122.9586111,134.8,2003,3.262193593
squid,2.00303E+11,40.5-183,37.37694444,-122.5511111,63.6,2003,0.260447653
squid,2.00303E+11,40.5-183,37.15222222,-122.5638889,99.6,2003,0.296245851
squid,2.00303E+11,40.5-183,36.80777778,-121.8205556,36.1,2003,0.042989746
squid,2.00303E+11,40.5-183,35.50722222,-121.1330556,93.2,2003,0.99211822
squid,2.00303E+11,35.5-549,34.73194444,-120.9069444,247,2003,0.015784647
squid,2.00303E+11,35.5-183,34.755,-120.6925,51.2,2003,0.159724513
squid,2.00303E+11,35.5-183,34.52611111,-120.6447222,67.7,2003,11.14412637
squid,2.00303E+11,35.5-549,34.46666667,-120.7108333,341.5,2003,0.011062458
squid,2.00303E+11,35.5-183,34.39416667,-119.9563889,75.2,2003,0.138225898
squid,2.00303E+11,35.5-183,34.31638889,-119.75,174.4,2003,0.05706623
squid,2.00303E+11,35.5-549,34.16861111,-119.5172222,205.8,2003,0.023943803
squid,2.00303E+11,35.5-183,34.24194444,-119.7208333,177.6,2003,0.142840807
squid,2.00303E+11,35.5-183,33.91083333,-118.5355556,61.5,2003,0.219173021
squid,2.00303E+11,35.5-183,33.36305556,-117.6355556,59.9,2003,0.518129008
squid,2.00403E+11,43.5-183,41.89916667,-124.3858333,64.3,2004,0.00983459
squid,2.00403E+11,43.5-183,40.80555556,-124.35,70.4,2004,0.963667789
squid,2.00403E+11,40.5-183,39.33472222,-123.8605556,101.1,2004,0.237636441
squid,2.00403E+11,40.5-183,38.88888889,-123.8383333,118.5,2004,0.302840332
squid,2.00403E+11,40.5-183,38.88,-123.7838889,98.4,2004,0.050254073
squid,2.00403E+11,40.5-183,38.37722222,-123.2511111,97.2,2004,0.696341458
squid,2.00403E+11,40.5-183,38.21027778,-123.3091667,128.6,2004,0.049695271
squid,2.00403E+11,40.5-183,38.17555556,-123.2763889,121.2,2004,0.262283844
squid,2.00403E+11,40.5-183,38.00638889,-123.2563889,114.2,2004,0.160309619
squid,2.00403E+11,40.5-183,37.96611111,-123.2897222,111.7,2004,0.045697649
squid,2.00403E+11,40.5-183,37.86472222,-123.3377778,116.7,2004,0.069893266
squid,2.00403E+11,40.5-183,37.65888889,-123.0533333,114.3,2004,0.222882161
squid,2.00403E+11,40.5-183,36.95277778,-122.2266667,81.3,2004,0.279899493
squid,2.00403E+11,40.5-183,36.9775,-122.3725,161.4,2004,0.024293107
squid,2.00403E+11,40.5-183,37.14777778,-122.4133333,52.7,2004,0.008995533
squid,2.00403E+11,40.5-183,38.03277778,-123.1236111,78.1,2004,0.040434826
squid,2.00403E+11,40.5-183,37.96277778,-123.0066667,61.8,2004,0.004586838
squid,2.00403E+11,40.5-183,36.75611111,-121.9277778,99.7,2004,0.055177751
squid,2.00403E+11,40.5-549,36.23222222,-121.9658333,239.9,2004,0.013318049
squid,2.00403E+11,40.5-183,36.11861111,-121.66,60,2004,2.680867578
squid,2.00403E+11,40.5-549,35.52777778,-121.2288889,269.2,2004,0.06169736
squid,2.00403E+11,40.5-549,35.5075,-121.1602778,184,2004,0.088063617
squid,2.00403E+11,35.5-183,34.72722222,-120.7225,66.8,2004,0.373470844
squid,2.00403E+11,35.5-183,34.7025,-120.7361111,72.4,2004,0.33432772
squid,2.00403E+11,35.5-549,34.63361111,-120.8716667,273,2004,0.075375408
squid,2.00403E+11,35.5-183,34.495,-120.68,103.4,2004,1.314140006
squid,2.00403E+11,35.5-549,34.32916667,-120.5444444,406,2004,0.028850342
squid,2.00403E+11,35.5-183,34.26722222,-119.5197222,74.9,2004,0.097482623
squid,2.00403E+11,35.5-183,34.26833333,-119.5455556,81.9,2004,0.145375318
squid,2.00403E+11,35.5-549,34.22638889,-119.7841667,310.7,2004,0.213941613
squid,2.00403E+11,35.5-549,33.81777778,-119.8891667,196.2,2004,153.2471492
squid,2.00403E+11,35.5-183,34.01611111,-118.9877778,91,2004,42.20180907
squid,2.00403E+11,35.5-183,34.01361111,-118.9011111,59.8,2004,2.298427384
squid,2.00403E+11,35.5-183,33.94972222,-118.5741667,127.7,2004,3.994214086
squid,2.00403E+11,35.5-549,33.54361111,-118.0066667,294.8,2004,0.165443401
squid,2.00403E+11,35.5-183,33.01277778,-118.6452778,116.8,2004,0.1665129
squid,2.00403E+11,35.5-1280,32.85861111,-118.1547222,863.5,2004,0.009637749
squid,2.00403E+11,35.5-183,32.94666667,-117.3038889,65.2,2004,0.019024514
squid,2.00403E+11,35.5-549,32.83388889,-117.3636111,200.2,2004,1.120364318
squid,2.00403E+11,35.5-183,32.74472222,-117.3147222,72.8,2004,0.097134721
squid,2.00403E+11,35.5-183,32.6125,-117.2766667,72.1,2004,0.279389075
squid,2.00403E+11,43.5-1280,40.93361111,-124.6616667,656.6,2004,0.03783214
squid,2.00403E+11,43.5-1280,40.94555556,-124.6405556,619.3,2004,0.011206143
squid,2.00403E+11,43.5-549,40.905,-124.4638889,350.8,2004,0.010856995
squid,2.00403E+11,40.5-1280,40.11583333,-124.6766667,888,2004,0.0050407
squid,2.00403E+11,40.5-183,38.77722222,-123.7080556,111.6,2004,0.090458865
squid,2.00403E+11,40.5-183,38.51583333,-123.4380556,117.4,2004,0.064021016
squid,2.00403E+11,40.5-183,38.47333333,-123.3022222,87.7,2004,0.151789056
squid,2.00403E+11,40.5-183,38.07166667,-123.2844444,123.1,2004,0.978971392
squid,2.00403E+11,40.5-183,38.07138889,-123.2219444,109.7,2004,0.092646275
squid,2.00403E+11,40.5-183,37.93833333,-123.1286111,91.4,2004,0.059714754
squid,2.00403E+11,40.5-183,37.74666667,-123.0702778,66.9,2004,0.089860523
squid,2.00403E+11,40.5-183,37.61972222,-122.8480556,70.5,2004,0.170613664
squid,2.00403E+11,40.5-183,37.29888889,-122.7458333,107.3,2004,0.31922019
squid,2.00403E+11,40.5-183,37.19611111,-122.6883333,111.9,2004,0.443869413
squid,2.00403E+11,40.5-183,37.08944444,-122.4752778,97.7,2004,23.07373733
squid,2.00403E+11,40.5-183,36.24805556,-121.9,81.7,2004,0.127680875
squid,2.00403E+11,40.5-183,35.99083333,-121.5361111,64.8,2004,10.39532682
squid,2.00403E+11,40.5-183,35.65055556,-121.3172222,63.8,2004,0.234031827
squid,2.00403E+11,35.5-549,34.94416667,-120.8869444,204.1,2004,0.141603811
squid,2.00403E+11,35.5-183,35.04138889,-120.7402778,56.9,2004,0.253958504
squid,2.00403E+11,35.5-183,34.49333333,-120.6152778,83.9,2004,1.124627602
squid,2.00403E+11,35.5-183,34.41777778,-120.2927778,163.4,2004,0.041058006
squid,2.00403E+11,35.5-183,34.35888889,-119.8919444,180.5,2004,0.006331464
squid,2.00403E+11,35.5-183,34.27666667,-119.6566667,120.5,2004,0.051397004
squid,2.00403E+11,35.5-183,34.22722222,-119.5172222,84.6,2004,0.02313718
squid,2.00403E+11,35.5-183,32.78583333,-118.4502778,92.8,2004,5.765190515
squid,2.00403E+11,35.5-183,33.04638889,-118.6094444,63.1,2004,0.625171548
squid,2.00403E+11,35.5-183,33.75611111,-118.4438889,67.2,2004,0.329802593
squid,2.00403E+11,35.5-183,33.26194444,-117.5305556,60.2,2004,0.105007596
squid,2.00403E+11,35.5-183,32.92222222,-117.2975,79,2004,1.96614652
squid,2.00403E+11,43.5-183,40.57111111,-124.4666667,71.2,2004,0.099199659
squid,2.00403E+11,43.5-183,40.54722222,-124.5438889,99.8,2004,4.177546999
squid,2.00403E+11,40.5-183,40.0975,-124.2311111,125,2004,0.012122947
squid,2.00403E+11,40.5-183,39.17888889,-123.8666667,118.1,2004,0.123917872
squid,2.00403E+11,40.5-183,39.03416667,-123.8002778,85.2,2004,0.047316897
squid,2.00403E+11,40.5-183,38.77083333,-123.6447222,90.6,2004,0.272111799
squid,2.00403E+11,40.5-183,38.77611111,-123.6202778,75.1,2004,0.010664861
squid,2.00403E+11,40.5-183,38.47583333,-123.4061111,120.7,2004,0.006020295
squid,2.00403E+11,40.5-183,38.31194444,-123.2530556,101.6,2004,2.369906362
squid,2.00403E+11,40.5-183,38.17972222,-123.2541667,113.3,2004,0.026124766
squid,2.00403E+11,40.5-183,38.24361111,-123.2172222,100.1,2004,3.09490176
squid,2.00403E+11,40.5-183,38.175,-123.0894444,78.6,2004,0.199248253
squid,2.00403E+11,40.5-183,37.85805556,-123.1388889,92.3,2004,0.291286773
squid,2.00403E+11,40.5-183,37.36083333,-122.7766667,102.8,2004,0.31089565
squid,2.00403E+11,40.5-183,37.55916667,-122.7322222,61.5,2004,0.0121026
squid,2.00403E+11,40.5-183,37.63,-122.8255556,65.4,2004,0.011121818
squid,2.00403E+11,40.5-549,37.17472222,-122.7638889,271.9,2004,0.011880774
squid,2.00403E+11,40.5-183,37.1175,-122.4661111,86,2004,0.276752436
squid,2.00403E+11,40.5-183,36.74111111,-121.9569444,108.2,2004,0.211843819
squid,2.00403E+11,35.5-183,35.32305556,-121.0186111,177.1,2004,0.018138245
squid,2.00403E+11,40.5-183,35.73055556,-121.3838889,74.4,2004,0.004686334
squid,2.00403E+11,35.5-183,34.51083333,-120.7363889,166,2004,43.70357942
squid,2.00403E+11,35.5-183,34.66694444,-120.8216667,125.8,2004,0.179396281
squid,2.00403E+11,35.5-183,34.86333333,-120.8144444,127.1,2004,0.028576708
squid,2.00403E+11,35.5-183,34.89972222,-120.7511111,73.9,2004,0.379806206
squid,2.00403E+11,35.5-549,34.31638889,-120.4022222,348.9,2004,0.004537295
squid,2.00403E+11,35.5-549,34.22805556,-119.8252778,394.7,2004,0.079091377
squid,2.00403E+11,35.5-183,34.32361111,-119.5947222,62.7,2004,0.159034371
squid,2.00403E+11,35.5-183,34.1625,-119.3966667,75.6,2004,9.107467085
squid,2.00403E+11,35.5-549,34.045,-119.1455556,238.1,2004,0.16646514
squid,2.00403E+11,35.5-183,34.13138889,-120.2519444,107.7,2004,12.07091512
squid,2.00403E+11,35.5-549,33.71416667,-119.7947222,447.1,2004,0.01675416
squid,2.00403E+11,35.5-183,33.45416667,-118.635,165.4,2004,14.9637923
squid,2.00403E+11,35.5-183,33.77638889,-118.4697222,87.6,2004,3.122210187
squid,2.00403E+11,35.5-183,33.57583333,-118.0430556,125.2,2004,2.133989224
squid,2.00403E+11,35.5-183,33.37166667,-117.6458333,66.1,2004,0.078207057
squid,2.00403E+11,35.5-183,32.67277778,-117.3352778,129.5,2004,5.718598814
squid,2.00403E+11,35.5-183,32.58888889,-117.3336111,148,2004,28.21584643
squid,2.00503E+11,43.5-183,41.23166667,-124.2875,98.6,2005,0.04359534
squid,2.00503E+11,43.5-183,41.00861111,-124.3063889,105.5,2005,0.112550909
squid,2.00503E+11,43.5-183,40.90833333,-124.275,69.9,2005,0.965247978
squid,2.00503E+11,40.5-183,39.89611111,-124.0836111,100.8,2005,0.368752285
squid,2.00503E+11,40.5-183,38.80916667,-123.6827778,85.6,2005,0.015619153
squid,2.00503E+11,40.5-183,38.74416667,-123.7133333,128.5,2005,3.233642746
squid,2.00503E+11,40.5-183,38.64583333,-123.5963889,127.3,2005,0.560814822
squid,2.00503E+11,40.5-183,38.36444444,-123.4572222,168.2,2005,0.091784534
squid,2.00503E+11,40.5-183,38.33972222,-123.4552778,181.3,2005,0.020273305
squid,2.00503E+11,40.5-183,38.2675,-123.3513889,137.6,2005,1.16760406
squid,2.00503E+11,40.5-183,37.86694444,-123.215,98.8,2005,0.028409153
squid,2.00503E+11,40.5-183,37.84583333,-123.2022222,95.5,2005,0.026515742
squid,2.00503E+11,40.5-183,37.87555556,-123.0944444,91.9,2005,0.05456995
squid,2.00503E+11,40.5-183,37.65083333,-123.0666667,133.5,2005,0.014414559
squid,2.00503E+11,40.5-183,37.41111111,-122.7602778,92.3,2005,0.046505655
squid,2.00503E+11,40.5-183,37.38944444,-122.5791667,70.2,2005,0.118253902
squid,2.00503E+11,40.5-183,37.31,-122.5047222,58.2,2005,0.281473379
squid,2.00503E+11,40.5-183,37.13277778,-122.4158333,59.8,2005,0.117157581
squid,2.00503E+11,40.5-183,36.96083333,-122.3116667,109.6,2005,2.088044186
squid,2.00503E+11,40.5-183,37.32888889,-122.7830556,118.3,2005,0.412372029
squid,2.00503E+11,40.5-183,36.31833333,-122.0636111,160.8,2005,0.02057748
squid,2.00503E+11,40.5-183,36.11833333,-121.6591667,61.2,2005,6.160228754
squid,2.00503E+11,40.5-183,35.99222222,-121.5455556,61.1,2005,0.468399866
squid,2.00503E+11,35.5-183,34.42916667,-120.5191667,94.9,2005,10.36095995
squid,2.00503E+11,35.5-549,34.18722222,-119.7008333,296,2005,0.049189825
squid,2.00503E+11,35.5-183,34.15305556,-119.4016667,110.1,2005,1.047560836
squid,2.00503E+11,35.5-183,33.99555556,-118.7469444,61.3,2005,3.838015847
squid,2.00503E+11,35.5-183,34.34722222,-119.8386111,170.6,2005,0.430806405
squid,2.00503E+11,35.5-183,34.41833333,-120.0377778,71.3,2005,3.782360306
squid,2.00503E+11,35.5-183,34.65555556,-120.7633333,85,2005,0.498293208
squid,2.00503E+11,35.5-549,35.17,-120.9658333,232.4,2005,0.276731509
squid,2.00503E+11,35.5-549,35.37388889,-121.0711111,230.3,2005,0.031378153
squid,2.00503E+11,40.5-183,35.53861111,-121.1416667,71.5,2005,0.409879356
squid,2.00503E+11,35.5-183,33.75722222,-119.97,178,2005,2.774359983
squid,2.00503E+11,35.5-183,32.60333333,-117.2752778,69,2005,1.337183558
squid,2.00503E+11,35.5-183,32.65972222,-117.295,76.4,2005,0.64803979
squid,2.00503E+11,35.5-183,32.83416667,-117.3383333,85.9,2005,3.772430688
squid,2.00503E+11,35.5-183,32.92138889,-117.2938889,74,2005,4.229624587
squid,2.00503E+11,35.5-183,33.71138889,-118.3627778,66.7,2005,0.782343522
squid,2.00503E+11,35.5-183,33.79222222,-118.4483333,60.2,2005,1.390654239
squid,2.00503E+11,43.5-183,41.61666667,-124.2894444,58.2,2005,1.066148088
squid,2.00503E+11,43.5-183,41.55416667,-124.2855556,65.4,2005,0.039060765
squid,2.00503E+11,43.5-183,41.3025,-124.2277778,77.4,2005,0.054803083
squid,2.00503E+11,43.5-183,40.93111111,-124.2675,73.6,2005,0.006795423
squid,2.00503E+11,43.5-183,40.83972222,-124.2822222,62.2,2005,0.032087115
squid,2.00503E+11,43.5-183,40.55,-124.4733333,64,2005,0.235019086
squid,2.00503E+11,40.5-183,37.53555556,-122.7069444,64.1,2005,0.504186069
squid,2.00503E+11,40.5-183,37.30166667,-122.7536111,114.1,2005,0.362890854
squid,2.00503E+11,40.5-183,37.11027778,-122.4402778,79.4,2005,0.012946154
squid,2.00503E+11,40.5-183,37.02638889,-122.4419444,118.2,2005,0.087796929
squid,2.00503E+11,40.5-183,36.97361111,-122.2258333,64,2005,2.764813405
squid,2.00503E+11,40.5-183,36.88055556,-122.1705556,102.4,2005,1.226458236
squid,2.00503E+11,40.5-183,36.87666667,-122.1047222,88.2,2005,1.768251807
squid,2.00503E+11,40.5-183,36.83833333,-122.0688889,97.6,2005,0.128558065
squid,2.00503E+11,40.5-183,36.38583333,-121.9458333,85.2,2005,0.102554784
squid,2.00503E+11,40.5-549,36.23527778,-121.9325,238.6,2005,0.122209636
squid,2.00503E+11,35.5-183,35.40305556,-121.0141667,108.3,2005,0.203897696
squid,2.00503E+11,35.5-549,34.12666667,-120.1955556,262.6,2005,0.00637678
squid,2.00503E+11,35.5-549,34.12583333,-120.0969444,367.2,2005,0.012119625
squid,2.00503E+11,35.5-549,34.39638889,-120.0794444,192.4,2005,0.033189993
squid,2.00503E+11,35.5-183,34.37527778,-119.8327778,71,2005,0.026575981
squid,2.00503E+11,35.5-183,34.27194444,-119.63,109.8,2005,0.038251817
squid,2.00503E+11,35.5-183,33.96527778,-118.5802778,108.5,2005,0.043293974
squid,2.00503E+11,35.5-183,33.83861111,-118.4663889,87.2,2005,1.133921716
squid,2.00503E+11,35.5-183,33.5775,-118.1480556,78.4,2005,0.025098069
squid,2.00503E+11,35.5-183,32.58333333,-117.3094444,105,2005,20.77670087
squid,2.00503E+11,43.5-183,40.57777778,-124.4469444,52.8,2005,0.173639145
squid,2.00503E+11,40.5-183,39.10166667,-123.7783333,84.3,2005,0.05709248
squid,2.00503E+11,40.5-183,38.37055556,-123.1891667,83.8,2005,0.021260955
squid,2.00503E+11,40.5-183,37.06861111,-122.3466667,58,2005,0.324265211
squid,2.00503E+11,40.5-183,36.85861111,-121.9205556,60.4,2005,0.215524802
squid,2.00503E+11,40.5-183,36.85194444,-122.0097222,81,2005,0.049526286
squid,2.00503E+11,35.5-183,35.10861111,-120.8491667,109.4,2005,0.051098682
squid,2.00503E+11,35.5-549,34.27666667,-120.3008333,425,2005,0.247428751
squid,2.00503E+11,35.5-183,34.37138889,-119.8744444,76.5,2005,0.067365196
squid,2.00503E+11,35.5-183,34.37027778,-119.7694444,72.3,2005,0.009649183
squid,2.00503E+11,35.5-183,34.36416667,-119.6905556,62.7,2005,0.260061449
squid,2.00503E+11,35.5-183,33.75722222,-119.9008333,155.4,2005,0.355641386
squid,2.00503E+11,35.5-183,33.61166667,-118.2666667,78.4,2005,2.880152709
squid,2.00503E+11,35.5-183,32.87388889,-117.3002778,91.1,2005,39.73060847
squid,2.00503E+11,35.5-183,32.68111111,-117.3038889,77.3,2005,34.11951636
squid,2.00503E+11,43.5-183,41.67305556,-124.3652778,89.6,2005,0.027313107
squid,2.00503E+11,43.5-183,40.80916667,-124.3202778,62.8,2005,0.109774837
squid,2.00503E+11,40.5-183,39.53722222,-123.8836111,117.2,2005,0.032855083
squid,2.00503E+11,40.5-183,39.39944444,-123.8636111,92.9,2005,10.79934944
squid,2.00503E+11,40.5-183,39.23888889,-123.8058333,70.6,2005,0.026876245
squid,2.00503E+11,40.5-183,39.235,-123.8280556,92.9,2005,0.268475113
squid,2.00503E+11,40.5-183,38.68277778,-123.5602778,99.1,2005,0.023337813
squid,2.00503E+11,40.5-183,38.43527778,-123.4919444,157.6,2005,0.042334458
squid,2.00503E+11,40.5-183,38.44527778,-123.4327778,133.2,2005,2.222496008
squid,2.00503E+11,40.5-183,38.52277778,-123.3311111,80.2,2005,0.128793118
squid,2.00503E+11,40.5-549,38.29833333,-123.4347222,193.1,2005,0.018234272
squid,2.00503E+11,40.5-183,38.22611111,-123.2125,101.3,2005,0.071329963
squid,2.00503E+11,40.5-183,37.74027778,-123.14,109.4,2005,0.187602567
squid,2.00503E+11,40.5-183,37.53083333,-122.7666667,77.1,2005,0.072733479
squid,2.00503E+11,40.5-183,37.29972222,-122.7877778,128.1,2005,0.397867715
squid,2.00503E+11,40.5-183,36.85416667,-122.0447222,89.8,2005,0.146586922
squid,2.00503E+11,35.5-549,35.32416667,-121.2372222,503.5,2005,0.046955915
squid,2.00503E+11,35.5-183,34.41,-120.4433333,86.2,2005,7.20998238
squid,2.00503E+11,35.5-549,34.29416667,-119.8394444,325.7,2005,0.057966066
