Dataset: West Coast Triennial,,,,,,
Species Name: Chinook salmon (Oncorhynchus tshawytscha),,,,,,
,,,,,,
HaulID,Stratum,LAT,LON,Depth,Year,wtcpue
037-199501-008,37.5-50,37.56,-122.74,62,1995,4.46096654275093
037-199501-011,37.5-150,37.56,-122.9,101,1995,0
037-199501-012,37.5-50,37.58,-122.8,74,1995,0
037-199501-013,37.5-50,37.56,-122.85,89,1995,0
037-199501-014,37.5-50,37.9,-123.07,87,1995,0
037-199501-015,37.5-150,37.9,-123.35,116,1995,0
037-199501-018,37.5-150,37.9,-123.26,103,1995,0.332727768794128
037-199501-019,37.5-50,37.9,-123.2,99,1995,0
037-199501-020,37.5-50,37.91,-122.91,59,1995,0.0483605764580714
037-199501-021,37.5-50,37.9,-122.94,65,1995,0
037-199501-022,37.5-50,37.9,-123,72,1995,0.0293291255814499
037-199501-024,38.5-350,38.26,-123.48,317,1995,0
037-199501-025,38.5-50,38.24,-123.05,67,1995,0.0620070440001984
037-199501-026,38.5-50,38.22,-123.11,84,1995,0
037-199501-027,38.5-50,38.25,-123.21,98,1995,0
037-199501-028,38.5-150,38.24,-123.23,105,1995,0
037-199501-029,38.5-150,38.22,-123.31,130,1995,0
037-199501-030,38.5-50,38.57,-123.4,88,1995,0
037-199501-031,38.5-150,38.56,-123.48,121,1995,0
037-199501-032,38.5-150,38.57,-123.56,140,1995,0
037-199501-033,38.5-150,38.56,-123.61,161,1995,0
037-199501-036,38.5-50,38.9,-123.78,94,1995,0
037-199501-037,38.5-150,38.92,-123.83,110,1995,0
037-199501-038,38.5-150,38.88,-123.87,137,1995,0
037-199501-040,38.5-350,38.89,-123.97,398,1995,0
037-199501-042,39.5-50,39.25,-123.82,84,1995,1.14495076711701
037-199501-043,39.5-150,39.24,-123.86,118,1995,0
037-199501-047,39.5-150,39.58,-123.88,117,1995,0
037-199501-048,39.5-150,39.59,-123.94,161,1995,0
037-199501-054,40.5-150,40.55,-124.57,130,1995,0
037-199501-055,40.5-150,40.57,-124.62,171,1995,0
037-199501-059,40.5-250,40.91,-124.41,222,1995,0
037-199501-060,40.5-150,40.89,-124.34,106,1995,8.42552962394681
037-199501-063,41.5-250,41.24,-124.4,262,1995,0
037-199501-064,41.5-150,41.23,-124.37,168,1995,0
037-199501-065,41.5-50,41.26,-124.28,98,1995,0.216761215844626
037-199501-066,41.5-50,41.22,-124.21,67,1995,2.27488151658768
037-199501-067,41.5-50,41.59,-124.32,74,1995,7.74698931380959
037-199501-068,41.5-150,41.58,-124.39,105,1995,2.24438022322757
037-199501-070,41.5-250,41.56,-124.49,237,1995,0
037-199501-073,42.5-250,42.24,-124.59,214,1995,9.9341037782708
037-199501-074,42.5-150,42.24,-124.51,132,1995,0
037-199501-075,42.5-150,42.22,-124.47,108,1995,0
037-199501-096,43.5-150,43.73,-124.32,106,1995,0
037-199501-077,42.5-250,42.56,-124.73,276,1995,0
037-199501-097,43.5-150,43.75,-124.38,116,1995,0
037-199501-078,42.5-150,42.58,-124.68,146,1995,0.373482726423903
037-199501-098,43.5-150,43.71,-124.52,167,1995,1.15799581991753
037-199501-079,42.5-150,42.57,-124.6,110,1995,4.18796214295622
037-199501-099,43.5-50,43.9,-124.25,88,1995,0
037-199501-080,42.5-50,42.6,-124.5,70,1995,0.748579777810432
037-199501-100,43.5-150,43.92,-124.28,101,1995,0
037-199501-082,42.5-150,42.91,-124.72,145,1995,0
037-199501-101,43.5-150,43.89,-124.49,131,1995,0
037-199501-084,42.5-250,42.9,-124.82,245,1995,0
037-199501-102,43.5-150,43.92,-124.53,147,1995,0.641841359140937
037-199501-085,42.5-250,42.91,-124.86,213,1995,0
037-199501-103,43.5-150,43.89,-124.58,199,1995,0
037-199501-086,43.5-350,43.25,-124.87,396,1995,0
037-199501-104,44.5-50,44.22,-124.33,87,1995,0
037-199501-087,43.5-350,43.26,-124.85,366,1995,0
037-199501-105,44.5-50,44.23,-124.27,76,1995,2.53180908092747
037-199501-106,44.5-50,44.23,-124.41,95,1995,1.42700609025814
037-199501-107,44.5-150,44.26,-124.49,104,1995,0
037-199501-088,43.5-250,43.23,-124.72,219,1995,0
037-199501-108,44.5-150,44.25,-124.53,103,1995,0
037-199501-090,43.5-350,43.57,-124.64,344,1995,0
037-199501-110,44.5-250,44.26,-124.91,201,1995,0
037-199501-092,43.5-50,43.57,-124.27,76,1995,3.48819262231826
037-199501-115,44.5-350,44.55,-124.77,361,1995,0
037-199501-093,43.5-150,43.55,-124.33,102,1995,2.3576598379748
037-199501-116,44.5-350,44.59,-124.75,330,1995,0
037-199501-117,44.5-250,44.58,-124.65,295,1995,0
037-199501-094,43.5-150,43.57,-124.49,144,1995,0
037-199501-118,44.5-150,44.54,-124.6,174,1995,0
037-199501-095,43.5-150,43.58,-124.53,175,1995,0
037-199501-119,44.5-50,44.55,-124.34,81,1995,0
037-199501-120,44.5-50,44.58,-124.29,79,1995,0
037-199501-121,44.5-50,44.38,-124.39,80,1995,0
037-199501-122,44.5-250,44.9,-124.45,220,1995,0
037-199501-124,44.5-150,44.9,-124.39,175,1995,0
037-199501-125,44.5-150,44.91,-124.29,145,1995,1.28241298827875
037-199501-126,44.5-150,44.88,-124.24,125,1995,0
037-199501-127,44.5-50,44.92,-124.18,99,1995,0
037-199501-128,44.5-350,44.91,-124.54,392,1995,0
037-199501-129,44.5-350,44.9,-124.63,397,1995,0
037-199501-130,44.5-350,44.88,-124.66,331,1995,0
037-199501-135,45.5-350,45.22,-124.42,396,1995,0
037-199501-137,45.5-150,45.22,-124.23,163,1995,0
037-199501-138,45.5-150,45.24,-124.17,129,1995,0
037-199501-139,45.5-50,45.22,-124.1,92,1995,0
037-199501-140,45.5-150,45.57,-124.15,106,1995,0
037-199501-141,45.5-150,45.58,-124.19,129,1995,0
037-199501-142,45.5-150,45.56,-124.33,164,1995,0
037-199501-143,45.5-150,45.55,-124.38,183,1995,0
037-199501-144,45.5-150,45.56,-124.4,192,1995,0
037-199501-146,45.5-350,45.56,-124.53,383,1995,0
037-199501-147,45.5-350,45.89,-124.75,385,1995,0
037-199501-149,45.5-150,45.88,-124.49,155,1995,0
037-199501-150,45.5-50,45.9,-124.08,76,1995,0
037-199501-151,45.5-50,45.92,-124.12,83,1995,0.298251702746085
037-199501-152,45.5-150,45.9,-124.19,102,1995,0.388370907989148
037-199501-153,45.5-150,45.91,-124.27,128,1995,0
037-199501-154,45.5-150,45.89,-124.35,146,1995,0
037-199501-155,45.5-150,45.91,-124.42,152,1995,0
037-199501-156,46.5-50,46.07,-124.21,92,1995,1.06664169164169
037-199501-157,46.5-50,46.08,-124.12,71,1995,0.270877181577101
037-199501-160,46.5-150,46.25,-124.38,152,1995,0
037-199501-161,46.5-150,46.23,-124.34,116,1995,0
037-199501-162,46.5-50,46.24,-124.26,80,1995,0
037-199501-163,46.5-50,46.41,-124.29,68,1995,0.456741231911704
037-199501-164,46.5-150,46.41,-124.41,104,1995,0
037-199501-165,46.5-150,46.4,-124.46,122,1995,0
037-199501-167,46.5-250,46.56,-124.52,231,1995,0
037-199501-168,46.5-250,46.56,-124.58,277,1995,0
037-199501-169,46.5-50,46.73,-124.33,66,1995,0
037-199501-170,46.5-50,46.73,-124.4,83,1995,0
037-199501-171,46.5-50,46.72,-124.48,98,1995,0
037-199501-172,46.5-150,46.74,-124.64,136,1995,0
037-199501-173,46.5-150,46.72,-124.72,161,1995,0
037-199501-175,46.5-250,46.74,-124.83,226,1995,0
037-199501-177,46.5-150,46.89,-124.78,151,1995,0
037-199501-178,46.5-150,46.91,-124.72,135,1995,0
037-199501-179,46.5-150,46.88,-124.63,115,1995,0
037-199501-180,46.5-50,46.91,-124.47,79,1995,0
037-199501-181,46.5-50,46.9,-124.56,99,1995,0
037-199501-182,47.5-150,47.04,-124.89,160,1995,0
037-199501-183,47.5-150,47.09,-124.87,151,1995,0
037-199501-184,47.5-150,47.06,-124.81,140,1995,0
037-199501-185,47.5-50,47.07,-124.63,94,1995,0
037-199501-189,47.5-150,47.25,-124.78,141,1995,0
037-199501-190,47.5-50,47.24,-124.55,70,1995,0
037-199501-191,47.5-50,47.24,-124.65,94,1995,0
037-199501-192,47.5-150,47.25,-124.73,124,1995,0
037-199501-193,47.5-150,47.41,-124.75,125,1995,0
037-199501-194,47.5-150,47.37,-124.69,108,1995,0
037-199501-195,47.5-50,47.4,-124.62,80,1995,0
037-199501-196,47.5-50,47.55,-124.65,68,1995,0
037-199501-197,47.5-150,47.58,-124.83,115,1995,0
037-199501-198,47.5-150,47.55,-124.87,133,1995,0
037-199501-199,47.5-150,47.56,-124.93,169,1995,0
037-199501-202,47.5-150,47.75,-125.05,197,1995,0
037-199501-203,47.5-150,47.72,-125.02,151,1995,0
037-199501-204,47.5-50,47.73,-124.7,61,1995,0
037-199501-205,47.5-50,47.74,-124.77,77,1995,0
037-199501-226,48.5-150,48.26,-125.6,140,1995,0
037-199501-206,47.5-150,47.72,-124.94,124,1995,0
037-199501-227,48.5-150,48.23,-125.43,127,1995,0
037-199501-228,48.5-250,48.27,-125.21,208,1995,0
037-199501-229,48.5-250,48.22,-125.16,204,1995,0
037-199501-212,47.5-150,47.88,-125.13,166,1995,0
037-199501-230,48.5-50,48.25,-124.89,77,1995,0.146873791351092
037-199501-231,48.5-250,48.23,-124.96,206,1995,0
037-199501-213,47.5-150,47.92,-125.11,150,1995,0
037-199501-232,48.5-250,48.21,-125.02,280,1995,0
037-199501-214,47.5-150,47.88,-125.04,129,1995,0.490751667971443
037-199501-233,48.5-150,48.37,-125.24,190,1995,0
037-199501-215,47.5-150,47.91,-124.93,103,1995,0
037-199501-234,48.5-150,48.39,-125.12,114,1995,0
037-199501-216,47.5-50,47.87,-124.81,75,1995,0
037-199501-235,48.5-150,48.39,-125.05,115,1995,0.456990817023416
037-199501-217,48.5-150,48.06,-124.95,100,1995,0
037-199501-236,48.5-150,48.38,-124.8,145,1995,0
037-199501-218,48.5-150,48.05,-125.03,132,1995,0
037-199501-240,48.5-250,48.25,-125.81,261,1995,0
037-199501-220,48.5-150,48.07,-125.2,142,1995,0
037-199501-242,48.5-150,48.41,-126.06,196,1995,0
037-199501-223,48.5-150,48.08,-125.55,168,1995,0
037-199501-244,48.5-250,48.4,-126,210,1995,0
037-199501-224,48.5-250,48.11,-125.66,213,1995,0
037-199501-247,48.5-150,48.4,-125.49,136,1995,0
037-199501-248,48.5-150,48.42,-125.4,165,1995,0.0799530941847449
037-199501-249,48.5-150,48.41,-125.29,173,1995,0
037-199501-250,48.5-50,48.57,-124.78,73,1995,0
037-199501-251,48.5-50,48.62,-125.06,90,1995,0
037-199501-252,48.5-150,48.6,-125.12,109,1995,2.84100186134605
037-199501-254,48.5-150,48.6,-125.26,120,1995,0
037-199501-255,48.5-150,48.6,-125.33,131,1995,0
037-199501-256,48.5-150,48.59,-125.44,138,1995,1.0716064829296
037-199501-257,48.5-150,48.56,-125.51,133,1995,0
037-199501-258,48.5-150,48.58,-126.1,155,1995,0
037-199501-261,48.5-150,48.75,-126.28,189,1995,0
037-199501-262,48.5-150,48.77,-126.27,170,1995,0
037-199501-263,48.5-150,48.74,-126.23,163,1995,0
037-199501-264,48.5-150,48.73,-126.14,134,1995,0
037-199501-265,48.5-150,48.75,-126.09,115,1995,0
037-199501-266,48.5-50,48.74,-125.97,84,1995,0
037-199501-267,48.5-50,48.74,-125.81,96,1995,0
037-199501-268,48.5-150,48.75,-125.31,103,1995,1.08330091637409
037-199501-269,48.5-150,48.73,-125.5,136,1995,0
037-199501-270,48.5-150,48.73,-125.55,152,1995,0.33991638057038
037-199501-271,48.5-150,48.73,-125.65,165,1995,0
037-199501-272,48.5-150,48.74,-125.71,128,1995,0.140217617742737
037-199501-273,48.5-150,48.74,-125.81,103,1995,0
037-199501-274,48.5-50,48.91,-125.58,98,1995,0.0517785947289391
037-199501-275,48.5-150,48.91,-125.71,109,1995,0
037-199501-276,48.5-50,48.89,-126.05,78,1995,0
037-199501-277,48.5-50,48.89,-126.1,89,1995,0
037-199501-278,48.5-150,48.9,-126.17,109,1995,0
037-199501-279,48.5-150,48.91,-126.25,126,1995,0
037-199501-280,48.5-150,48.89,-126.32,148,1995,1.07288789462871
037-199501-281,48.5-150,48.91,-126.47,169,1995,0
037-199501-282,48.5-250,48.86,-126.52,226,1995,0
094-199501-057,36.5-50,36.77,-121.86,77,1995,0
094-199501-062,36.5-50,36.92,-122.12,62,1995,0
094-199501-063,36.5-50,36.91,-122.19,94,1995,0
094-199501-064,37.5-50,37.05,-122.35,71,1995,0
094-199501-065,37.5-50,37.06,-122.44,98,1995,0
094-199501-066,37.5-150,37.06,-122.53,117,1995,0
094-199501-067,37.5-150,37.06,-122.64,149,1995,0
094-199501-071,37.5-150,37.39,-122.79,100,1995,0
094-199501-072,37.5-50,37.38,-122.71,88,1995,0
094-199501-073,37.5-50,37.43,-122.69,78,1995,0
094-199501-074,37.5-50,37.43,-122.64,71,1995,0
094-199501-076,37.5-50,37.74,-123,72,1995,0
094-199501-077,37.5-50,37.76,-122.92,61,1995,0.0281056773468241
094-199501-078,37.5-150,37.75,-123.18,115,1995,0
094-199501-079,37.5-50,37.74,-123.08,69,1995,0
094-199501-080,38.5-150,38.07,-123.29,130,1995,0
094-199501-082,38.5-50,38.1,-123.18,99,1995,0
094-199501-083,38.5-50,38.07,-123.12,77,1995,0.421652082465226
094-199501-084,38.5-150,38.1,-123.34,163,1995,0
094-199501-085,38.5-250,38.1,-123.37,201,1995,0
094-199501-086,38.5-150,38.07,-123.41,133,1995,0
094-199501-087,38.5-250,38.1,-123.5,216,1995,0
094-199501-088,38.5-350,38.11,-123.51,396,1995,0
094-199501-090,38.5-50,38.41,-123.2,74,1995,0
094-199501-091,38.5-150,38.41,-123.33,110,1995,0
094-199501-092,38.5-150,38.41,-123.43,138,1995,0
094-199501-094,38.5-250,38.42,-123.58,224,1995,0
094-199501-095,38.5-150,38.4,-123.49,177,1995,0
094-199501-096,38.5-50,38.75,-123.59,81,1995,1.79578428688749
094-199501-097,38.5-150,38.75,-123.71,123,1995,0
094-199501-098,38.5-150,38.75,-123.77,134,1995,0
094-199501-099,38.5-250,38.76,-123.82,208,1995,0
094-199501-100,39.5-150,39.03,-123.92,137,1995,0
094-199501-101,39.5-150,39.04,-123.84,103,1995,0
094-199501-102,39.5-50,39.1,-123.78,88,1995,0
094-199501-105,39.5-150,39.43,-123.95,152,1995,0
094-199501-116,40.5-150,40.09,-124.22,127,1995,1.58131643980701
094-199501-106,39.5-150,39.41,-123.91,130,1995,0
094-199501-119,40.5-250,40.72,-124.5,214,1995,0
094-199501-109,39.5-150,39.77,-124.03,167,1995,0
094-199501-120,40.5-150,40.76,-124.43,104,1995,0.571755288736421
094-199501-112,39.5-50,39.72,-123.87,98,1995,0.918206624743079
094-199501-123,41.5-150,41.05,-124.36,198,1995,0
094-199501-124,41.5-150,41.11,-124.34,161,1995,0
094-199501-114,40.5-250,40.05,-124.26,252,1995,0
094-199501-125,41.5-150,41.07,-124.29,108,1995,1.11670843983423
094-199501-115,40.5-150,40.06,-124.21,139,1995,0.719317511545046
094-199501-126,41.5-50,41.41,-124.23,70,1995,4.71723255689995
094-199501-127,41.5-50,41.41,-124.3,82,1995,0.199114934117846
094-199501-128,41.5-50,41.41,-124.35,96,1995,2.51478720537857
094-199501-130,41.5-250,41.37,-124.47,229,1995,0
094-199501-131,41.5-50,41.74,-124.34,86,1995,2.56045989163473
094-199501-132,41.5-150,41.74,-124.4,111,1995,0.452509163310557
094-199501-133,41.5-250,41.74,-124.47,204,1995,0
094-199501-136,41.5-50,41.93,-124.37,64,1995,1.30025484995059
094-199501-138,41.5-150,41.93,-124.49,114,1995,0.361065762970643
094-199501-139,41.5-150,41.95,-124.57,194,1995,4.47765437246503
094-199501-142,42.5-150,42.05,-124.51,115,1995,0.464360343626654
094-199501-146,42.5-250,42.39,-124.74,267,1995,0
094-199501-147,42.5-50,42.41,-124.53,67,1995,3.83771929824561
094-199501-149,42.5-150,42.7,-124.7,198,1995,0
094-199501-151,42.5-50,42.72,-124.58,82,1995,0
094-199501-152,42.5-150,42.69,-124.63,127,1995,0
094-199501-154,43.5-50,43.05,-124.51,68,1995,6.09420460800503
094-199501-155,43.5-150,43.03,-124.58,105,1995,0
094-199501-156,43.5-150,43.04,-124.62,127,1995,0
094-199501-157,43.5-250,43.08,-124.79,215,1995,0
094-199501-158,43.5-250,43.08,-124.85,260,1995,0
094-199501-159,43.5-350,43.07,-124.88,388,1995,0
094-199501-161,43.5-150,43.37,-124.65,197,1995,0
094-199501-162,43.5-150,43.38,-124.55,121,1995,0
094-199501-164,43.5-150,43.43,-124.45,106,1995,6.29316039152105
094-199501-165,43.5-50,43.44,-124.39,91,1995,1.19169220292816
094-199501-166,43.5-150,43.74,-124.53,176,1995,0
094-199501-167,43.5-350,43.71,-124.63,323,1995,0
094-199501-169,43.5-350,43.87,-124.88,399,1995,0
094-199501-170,43.5-250,43.9,-124.71,206,1995,0
094-199501-171,43.5-250,43.89,-124.82,236,1995,0
094-199501-172,44.5-350,44.08,-124.95,382,1995,0
094-199501-173,44.5-250,44.07,-124.93,215,1995,0
094-199501-174,44.5-50,44.07,-124.83,94,1995,1.51366624380118
094-199501-175,44.5-150,44.04,-124.75,116,1995,0
094-199501-176,44.5-150,44.07,-124.63,127,1995,0
094-199501-177,44.5-150,44.05,-124.5,129,1995,0
094-199501-179,44.5-150,44.1,-124.41,111,1995,0
094-199501-180,44.5-50,44.08,-124.3,84,1995,0.301891349303386
094-199501-181,44.5-50,44.08,-124.21,60,1995,0.771079724325704
094-199501-182,44.5-50,44.41,-124.27,70,1995,0
094-199501-183,44.5-150,44.4,-124.55,107,1995,0
094-199501-184,44.5-250,44.39,-124.79,242,1995,0
094-199501-185,44.5-150,44.39,-124.75,158,1995,0
094-199501-186,44.5-150,44.38,-124.72,132,1995,0
094-199501-187,44.5-150,44.42,-124.61,116,1995,1.83572060835278
094-199501-188,44.5-50,44.74,-124.25,80,1995,0.515477835680394
094-199501-189,44.5-150,44.76,-124.28,105,1995,0
094-199501-190,44.5-150,44.76,-124.35,119,1995,0.628137668449611
094-199501-191,44.5-150,44.76,-124.43,137,1995,0
094-199501-192,44.5-150,44.78,-124.51,175,1995,0
094-199501-193,44.5-250,44.71,-124.58,204,1995,0
094-199501-194,44.5-350,44.73,-124.7,325,1995,0
094-199501-195,44.5-350,44.75,-124.75,383,1995,0
094-199501-197,45.5-350,45.07,-124.67,324,1995,0
094-199501-199,45.5-350,45.1,-124.56,351,1995,0
094-199501-200,45.5-350,45.05,-124.45,336,1995,0
094-199501-202,45.5-150,45.1,-124.23,160,1995,0
094-199501-203,45.5-150,45.09,-124.17,123,1995,0
094-199501-205,45.5-50,45.1,-124.1,90,1995,0
094-199501-206,45.5-50,45.42,-124.1,91,1995,0
094-199501-207,45.5-150,45.41,-124.17,127,1995,0
094-199501-208,45.5-150,45.41,-124.23,156,1995,0
094-199501-209,45.5-150,45.42,-124.27,171,1995,0.844451950684006
094-199501-214,45.5-350,45.76,-124.75,382,1995,0
094-199501-217,45.5-150,45.73,-124.56,198,1995,0
094-199501-218,45.5-150,45.74,-124.55,190,1995,0
094-199501-219,45.5-150,45.72,-124.46,179,1995,0
094-199501-220,45.5-150,45.72,-124.38,152,1995,0
094-199501-221,45.5-150,45.71,-124.26,136,1995,0
094-199501-222,45.5-150,45.73,-124.18,108,1995,0
094-199501-223,45.5-50,45.73,-124.06,74,1995,0.22704697034199
094-199501-224,46.5-150,46.08,-124.39,126,1995,0
094-199501-225,46.5-150,46.07,-124.48,140,1995,0
094-199501-226,46.5-150,46.06,-124.63,174,1995,0
094-199501-227,46.5-250,46.06,-124.68,207,1995,0
094-199501-228,46.5-150,46.05,-124.51,142,1995,0
094-199501-229,46.5-150,46.06,-124.44,134,1995,0
094-199501-230,46.5-150,46.38,-124.54,147,1995,0
094-199501-231,46.5-50,46.59,-124.28,63,1995,0.268501065949232
094-199501-232,46.5-50,46.55,-124.4,86,1995,0
094-199501-233,46.5-150,46.54,-124.46,129,1995,0
023-199801-025,36.5-50,36.76,-121.85,67,1998,5.68052207128831
023-199801-026,36.5-50,36.71,-121.93,97,1998,13.7544512292123
023-199801-027,37.5-50,37.06,-122.35,66,1998,7.7565860815207
023-199801-028,37.5-50,37.06,-122.43,95,1998,0
023-199801-029,37.5-150,37.06,-122.54,113,1998,0.585860879978527
023-199801-030,37.5-150,37.06,-122.63,144,1998,0
023-199801-035,37.5-150,37.39,-122.8,101,1998,0
023-199801-037,37.5-50,37.39,-122.72,88,1998,0.371517027863777
023-199801-038,37.5-50,37.4,-122.67,80,1998,10.0697296081437
023-199801-039,37.5-50,37.4,-122.63,73,1998,2.68262699504105
023-199801-040,37.5-150,37.73,-123.15,119,1998,0.334522747546833
023-199801-041,37.5-50,37.74,-123.08,70,1998,0
023-199801-042,37.5-50,37.74,-122.98,62,1998,1.25070012017597
023-199801-043,37.5-50,37.75,-122.93,57,1998,0.005532824866728
023-199801-044,38.5-50,38.07,-123.12,76,1998,1.30783438686659
023-199801-045,38.5-50,38.08,-123.18,98,1998,0
023-199801-046,38.5-150,38.08,-123.24,113,1998,1.37122721005056
023-199801-047,38.5-50,38.06,-123.29,71,1998,0.63002520100804
023-199801-048,38.5-150,38.06,-123.34,167,1998,1.71972384563537
023-199801-049,38.5-250,38.08,-123.37,210,1998,0.48749986752721
023-199801-050,38.5-150,38.07,-123.42,135,1998,0
023-199801-051,38.5-250,38.08,-123.51,220,1998,0
023-199801-052,38.5-350,38.09,-123.52,390,1998,0
023-199801-054,38.5-250,38.39,-123.55,219,1998,0
023-199801-055,38.5-150,38.39,-123.49,179,1998,0.739144525497643
023-199801-056,38.5-150,38.39,-123.42,138,1998,0.709610632471783
023-199801-057,38.5-150,38.39,-123.32,114,1998,0.617649590174309
023-199801-058,38.5-50,38.41,-123.28,98,1998,0
023-199801-059,38.5-50,38.41,-123.2,71,1998,0.648770297626739
023-199801-060,38.5-50,38.76,-123.6,78,1998,1.06526660198977
023-199801-061,38.5-150,38.73,-123.68,120,1998,0
023-199801-062,38.5-150,38.73,-123.73,130,1998,0
023-199801-063,38.5-250,38.73,-123.8,244,1998,0
023-199801-067,39.5-150,39.06,-123.92,131,1998,0
023-199801-068,39.5-150,39.06,-123.84,101,1998,2.07410660907971
023-199801-069,39.5-50,39.08,-123.78,84,1998,0
023-199801-072,39.5-150,39.42,-123.95,164,1998,0
023-199801-073,39.5-150,39.42,-123.91,128,1998,0
023-199801-076,39.5-150,39.74,-124,162,1998,0
023-199801-077,39.5-50,39.75,-123.89,97,1998,0
023-199801-115,42.5-150,42.7,-124.71,192,1998,0
023-199801-079,40.5-150,40.08,-124.21,128,1998,0
023-199801-080,40.5-150,40.06,-124.21,139,1998,0
023-199801-116,42.5-150,42.69,-124.61,109,1998,0
023-199801-081,40.5-250,40.06,-124.26,250,1998,0
023-199801-118,43.5-250,43.07,-124.78,204,1998,0
023-199801-084,40.5-150,40.43,-124.56,116,1998,0
023-199801-120,43.5-250,43.08,-124.86,257,1998,0
023-199801-086,40.5-250,40.72,-124.5,205,1998,0
023-199801-121,43.5-150,43.06,-124.62,125,1998,0
023-199801-089,40.5-250,40.9,-124.42,217,1998,0
023-199801-122,43.5-150,43.04,-124.58,101,1998,0
023-199801-123,43.5-50,43.05,-124.51,66,1998,0
023-199801-090,40.5-150,40.91,-124.34,106,1998,0
023-199801-125,43.5-150,43.39,-124.64,188,1998,0
023-199801-093,41.5-150,41.06,-124.36,191,1998,0
023-199801-126,43.5-150,43.39,-124.53,117,1998,0.765594491830233
023-199801-094,41.5-150,41.05,-124.35,168,1998,0
023-199801-127,43.5-150,43.39,-124.46,101,1998,0
023-199801-095,41.5-150,41.06,-124.29,103,1998,0
023-199801-130,43.5-350,43.72,-124.64,342,1998,0
023-199801-096,41.5-250,41.36,-124.47,222,1998,1.14684617302418
023-199801-131,43.5-150,43.72,-124.53,176,1998,0
023-199801-097,41.5-150,41.38,-124.4,117,1998,0
023-199801-132,43.5-150,43.69,-124.46,126,1998,0
023-199801-099,41.5-50,41.39,-124.28,82,1998,0
023-199801-133,43.5-150,43.73,-124.39,112,1998,0
023-199801-100,41.5-50,41.39,-124.22,68,1998,0
023-199801-134,43.5-150,43.73,-124.31,102,1998,0.551061462078411
023-199801-102,41.5-250,41.73,-124.47,208,1998,0
023-199801-135,44.5-350,44.06,-124.95,394,1998,0
023-199801-103,41.5-150,41.73,-124.39,107,1998,0
023-199801-136,44.5-250,44.07,-124.93,213,1998,0
023-199801-104,41.5-50,41.72,-124.33,77,1998,0
023-199801-138,44.5-50,44.07,-124.82,91,1998,0
023-199801-107,42.5-150,42.06,-124.5,115,1998,0
023-199801-139,44.5-150,44.08,-124.72,115,1998,0
023-199801-108,42.5-150,42.08,-124.45,101,1998,0
023-199801-140,44.5-150,44.07,-124.56,125,1998,0
023-199801-109,42.5-50,42.09,-124.41,81,1998,0
023-199801-141,44.5-150,44.07,-124.52,122,1998,0
023-199801-111,42.5-250,42.38,-124.73,248,1998,0
023-199801-142,44.5-150,44.06,-124.45,118,1998,0
023-199801-112,42.5-50,42.4,-124.56,79,1998,0
023-199801-143,44.5-150,44.06,-124.41,112,1998,0
023-199801-113,42.5-50,42.41,-124.52,63,1998,0.433695858589488
023-199801-144,44.5-50,44.06,-124.29,83,1998,0
023-199801-145,44.5-50,44.06,-124.2,56,1998,0.246808510638298
023-199801-146,44.5-50,44.4,-124.27,68,1998,0
023-199801-148,44.5-250,44.41,-124.8,285,1998,0
023-199801-149,44.5-150,44.38,-124.77,161,1998,0
023-199801-150,44.5-150,44.37,-124.73,128,1998,0
023-199801-152,44.5-150,44.4,-124.62,112,1998,0
023-199801-153,44.5-150,44.4,-124.55,102,1998,0
023-199801-154,44.5-50,44.37,-124.4,80,1998,0
023-199801-155,44.5-50,44.73,-124.26,80,1998,0
023-199801-156,44.5-150,44.73,-124.33,101,1998,0
023-199801-157,44.5-150,44.73,-124.38,110,1998,0
023-199801-158,44.5-350,44.75,-124.76,388,1998,0
023-199801-159,44.5-350,44.75,-124.72,323,1998,0
023-199801-160,44.5-250,44.75,-124.58,212,1998,0
023-199801-161,44.5-150,44.75,-124.55,161,1998,0.969210715220496
023-199801-162,44.5-150,44.72,-124.47,131,1998,1.24540574843333
023-199801-166,45.5-350,45.06,-124.53,346,1998,0
023-199801-167,45.5-350,45.06,-124.45,330,1998,0
023-199801-169,45.5-150,45.05,-124.25,154,1998,5.80400782013685
023-199801-170,45.5-150,45.06,-124.19,122,1998,0.572233471256273
023-199801-171,45.5-50,45.05,-124.11,83,1998,0
023-199801-172,45.5-50,45.41,-124.11,99,1998,0
023-199801-173,45.5-150,45.42,-124.17,122,1998,0
023-199801-174,45.5-150,45.41,-124.22,148,1998,0
023-199801-175,45.5-150,45.41,-124.27,165,1998,0
023-199801-182,45.5-150,45.77,-124.58,193,1998,0
023-199801-183,45.5-150,45.73,-124.5,183,1998,0
023-199801-184,45.5-150,45.75,-124.49,174,1998,0
023-199801-185,45.5-150,45.76,-124.34,144,1998,0
023-199801-186,45.5-150,45.72,-124.25,132,1998,0
023-199801-187,45.5-150,45.72,-124.19,111,1998,0
023-199801-188,45.5-50,45.92,-124.19,97,1998,0
023-199801-189,46.5-50,46.06,-124.1,66,1998,1.14507617245843
023-199801-190,46.5-50,46.06,-124.21,88,1998,0
023-199801-191,46.5-150,46.06,-124.37,124,1998,0
023-199801-192,46.5-150,46.06,-124.42,129,1998,0
023-199801-193,46.5-150,46.06,-124.48,137,1998,0
023-199801-194,46.5-150,46.06,-124.52,142,1998,0
023-199801-195,46.5-150,46.08,-124.63,172,1998,0
023-199801-196,46.5-250,46.06,-124.7,234,1998,0
